Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2013,Mercedes-Benz,Mercedes-Benz,CLS 550,MBX,319,4.7,8,Auto(A7),17,25,20,21.0313,36.0373,25.8809,16.6548,24.75,19.5292,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,92,11,,,2850,2850,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/1/2012,11972,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,N,No,,,,,,,,26.1,,,5,5,,DMBXV05.5U2A,5,,,,,,,,,,,,,,,,2650,532,358,454,,,,,,,,,,
2013,Mercedes-Benz,Mercedes-Benz,CLS 550 4MATIC,MBX,320,4.7,8,Auto(A7),16,25,19,20.5145,33.6744,24.892,16.4977,24.5883,19.3651,,TC,Turbocharged,A,Automatic,,7,Y,N,4,4-Wheel Drive,15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,92,11,,,3000,3000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/1/2012,12085,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,N,No,,,,,,,,25.1,,,4,4,,DMBXV05.5U2A,5,,,,,,,,,,,,,,,,3400,536,362,458,,,,,,,,,,
2013,Mercedes-Benz,Mercedes-Benz,CLS 63 AMG,MBX,321,5.5,8,Auto(A7),16,25,19,19.183,32.0357,23.4093,15.9445,24.6822,18.9658,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,92,11,,,3000,3000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,7/1/2012,11973,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,Y,Yes,,,,,,,,23.6,,,4,4,,DMBXV05.5U2A,5,,,,,,,,,,,,,,,,3400,557,361,469,,,,,,,,,,
2013,BMW,Mini,Mini Cooper Countryman,BMX,38,1.6,4,Auto(S6),25,30,27,32.1,42,35.9089,24.9783,29.9062,26.9788,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2100,2100,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,11196,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,36.1,,,7,7,,DBMXV01.6N16,5,,,,,,,,,,,,,,,1100,,355,296,328,,,,,,,,,,
2013,BMW,Mini,Mini Cooper Countryman,BMX,39,1.6,4,Manual(M6),27,35,30,35.5789,49.1607,40.6302,27.4433,34.7611,30.3151,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,1900,1900,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,7/26/2012,11203,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,40.9,,,8,8,,DBMXV01.6N16,5,,,,,,,,,,,,,,,2100,,324,255,293,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countr. Coupe ALL4,BMX,66,1.6,4,Auto(S6),23,30,26,29.9662,42.782,34.6351,23.4448,30.4397,26.1488,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/26/2012,11755,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,34.9,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,600,,379,291,339,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countr. Coupe ALL4,BMX,67,1.6,4,Manual(M6),25,31,27,32.0267,43.5575,36.3579,24.9259,30.9679,27.325,,TC,Turbocharged,M,Manual,,6,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,12056,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,36.6,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1100,,356,287,325,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countryman,BMX,60,1.6,4,Auto(S6),25,32,28,32.4,45.3,37.1622,25.1926,32.152,27.9113,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,11769,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,37.4,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1350,,352,275,318,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countryman,BMX,61,1.6,4,Manual(M6),26,32,29,33.9,45.5,38.2932,26.2591,32.2876,28.6678,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,1950,1950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,12050,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,38.5,,,8,8,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1850,,337,275,309,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countryman All4,BMX,62,1.6,4,Auto(S6),23,30,26,29.9662,42.782,34.6351,23.4448,30.4397,26.1488,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/26/2012,11754,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,34.9,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,600,,379,291,339,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countryman All4,BMX,63,1.6,4,Manual(M6),25,31,27,32.0267,43.5575,36.3579,24.9259,30.9679,27.325,,TC,Turbocharged,M,Manual,,6,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,12054,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,36.6,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1100,,356,287,325,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countryman Coupe,BMX,64,1.6,4,Auto(S6),25,32,28,32.4,45.3,37.1622,25.1926,32.152,27.9113,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,11770,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,37.4,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1350,,352,275,318,,,,,,,,,,
2013,BMW,Mini,Mini Cooper S Countryman Coupe,BMX,65,1.6,4,Manual(M6),26,32,29,33.9,45.5,38.2932,26.2591,32.2876,28.6678,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,1950,1950,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,12055,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,38.5,,,8,8,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1850,,337,275,309,,,,,,,,,,
2013,BMW,Mini,Mini JCW Countryman ALL4,BMX,82,1.6,4,Auto(S6),23,30,26,29.9662,42.782,34.6351,23.4448,30.4397,26.1488,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/26/2012,11764,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,34.9,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,600,,379,291,339,,,,,,,,,,
2013,BMW,Mini,Mini JCW Countryman ALL4,BMX,83,1.6,4,Manual(M6),25,31,27,32.0267,43.5575,36.3579,24.9259,30.9679,27.325,,TC,Turbocharged,M,Manual,,6,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,12057,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,36.6,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1100,,356,287,325,,,,,,,,,,
2013,BMW,Mini,Mini JCW Countryman Coupe ALL4,BMX,84,1.6,4,Auto(S6),23,30,26,29.9662,42.782,34.6351,23.4448,30.4397,26.1488,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/26/2012,11765,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,34.9,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,600,,379,291,339,,,,,,,,,,
2013,BMW,Mini,Mini JCW Countryman Coupe ALL4,BMX,85,1.6,4,Manual(M6),25,31,27,32.0267,43.5575,36.3579,24.9259,30.9679,27.325,,TC,Turbocharged,M,Manual,,6,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,87,16,2100,2100,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/25/2012,12051,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,36.6,,,7,7,,DBMXV01.6N18,5,,,,,,,,,,,,,,,1100,,356,287,325,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,115,2.0,4,Auto(AM6),18,25,20,21.9609,34.8367,26.3422,17.5397,24.9809,20.2547,,TC,Turbocharged,AM,Automated Manual,,6,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,93,12,,,2850,2850,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12983,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,26.5,,,5,5,,DMTXV02.0GRB,5,,,,,,,,,,,,,,,,2650,504,355,437,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,112,2.0,4,Auto(AV-S6),26,34,29,32.9655,48.0338,38.384,25.5956,34.0015,28.7995,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),AV-S6(w / Paddles ; 6-speed),6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,93,12,,,1850,1850,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12980,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,,,,,,,,38.6,,,8,8,,DMTXV02.4GRB,5,,,,,,,,,,,,,,,2350,,345,260,307,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,111,2.0,4,Manual(M5),25,34,28,31.517,48.1793,37.326,24.561,34.0997,28.0979,,NA,Naturally Aspirated,M,Manual,,5,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,93,12,,,1900,1900,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12979,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,1,,,,,,,37.6,,,7,7,,DMTXV02.4GRB,5,,,,,,,,,,,,,,,2100,,359,259,314,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,114,2.4,4,Auto(AV-S6),23,30,26,29.31,42.3785,34.0327,22.9698,30.1645,25.7316,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),AV-S6(w / Paddles ; 6-speed),6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,93,12,,,2050,2050,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12982,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,2,,,,,,,34.3,,,7,7,,DMTXV02.4GRB,5,,,,,,,,,,,,,,,1350,,385,294,344,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,113,2.4,4,Manual(M5),22,31,26,28.6242,43.5672,33.8485,22.4717,30.9745,25.6389,,NA,Naturally Aspirated,M,Manual,,5,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,93,12,,,2050,2050,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12981,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,,,,,,,,34.1,,,7,7,,DMTXV02.4GRB,5,,,,,,,,,,,,,,,1350,,394,287,346,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER AWD,MTX,116,2.4,4,Auto(AV-S6),22,29,25,28.3921,40.026,32.6645,22.3028,28.5558,24.7407,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),AV-S6(w / Paddles ; 6-speed),6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,93,12,,,2150,2150,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12984,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,,,,,,,,32.9,,,6,6,,DMTXV02.4GRB,5,,,,,,,,,,,,,,,850,,397,310,358,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER EVOLUTION,MTX,132,2.0,4,Auto(AM6),17,22,19,20.7103,31.0983,24.3741,16.5949,22.3827,18.7802,,TC,Turbocharged,AM,Automated Manual,,6,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,93,7,,,3000,3000,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12987,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,24.5,,,4,4,,DMTXV02.0GRB,5,,,,,,,,,,,,,,,,3400,532,394,470,,,,,,,,,,
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER EVOLUTION,MTX,131,2.0,4,Manual(M5),17,23,19,20.9881,31.8423,24.7909,16.8053,22.9013,19.0922,,TC,Turbocharged,M,Manual,,5,N,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,93,7,,,3000,3000,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2012,12986,,N,N,,,N,N,,N,,Y,Variable timing Electronic Control System,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,25,,,4,4,,DMTXV02.0GRB,5,,,,,,,,,,,,,,,,3400,527,387,464,,,,,,,,,,
2013,Nissan,NISSAN,VERSA,NSX,103,1.6,4,Auto(A4),26,35,30,34.7,51.7,40.7262,26,35,30.4473,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,15,,,1800,1800,,,,,,,,,,,,,,,,,,,,,2,2,4,Compact Cars,car,Derived 5-cycle label,9/4/2012,12571,,N,,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,40.2,,,8,8,,DNSXV01.6G4A,5,,,,,,,,,,,,,,,2600,,342,254,296,,,,,,,,,,
